Fri Nov  9 18:34:40 2018 451785393757102 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 20:43:23 2018 459508394802218 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 20:43:23 2018 459508394802218 : CMPCTBLKHASH - 00000000000000000013656f53232b279d12e26511b0a456d7015dc51caca1df
Fri Nov  9 20:43:23 2018 459508397726420 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/141_cmpctblock.txt file created
Fri Nov  9 20:43:23 2018 459508397733374 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/141_mempoolFile.txt
Fri Nov  9 20:43:23 2018 459508441811389 : SUCCESSCMPCT - no missing transactions for cmpctblock #141
Fri Nov  9 20:43:23 2018 459508445712878 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 20:43:37 2018 459522242081983 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 20:43:37 2018 459522242081983 : CMPCTBLKHASH - 00000000000000000001dadd1893bb5c47e7b06c01ccdefe1d53e34f862c56d5
Fri Nov  9 20:43:37 2018 459522244837622 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/142_cmpctblock.txt file created
Fri Nov  9 20:43:37 2018 459522244844989 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/142_mempoolFile.txt
Fri Nov  9 20:43:37 2018 459522284164543 : SUCCESSCMPCT - no missing transactions for cmpctblock #142
Fri Nov  9 20:43:37 2018 459522286992740 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 20:48:47 2018 459832098841156 : CMPCTRECIVED - compact block received from 98.144.55.24:8333
Fri Nov  9 20:48:47 2018 459832098841156 : CMPCTBLKHASH - 00000000000000000000dc32fc23d5c15e5fbe979e9e19c8e0fd14b8eef30380
Fri Nov  9 20:48:47 2018 459832102719014 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/143_cmpctblock.txt file created
Fri Nov  9 20:48:47 2018 459832102725728 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/143_mempoolFile.txt
Fri Nov  9 20:48:47 2018 459832139705937 : FAILCMPCT - getblocktxn message sent for cmpctblock #143
Fri Nov  9 20:48:47 2018 459832139705937 : REQSENT - cmpctblock #143 is missing 5 tx
Fri Nov  9 20:48:47 2018 459832139705937 : REQSAVED -  /home/node011/.bitcoin/expLogFiles/143_getblocktxn.txt file created
Fri Nov  9 20:48:47 2018 459832209858074 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 21:30:05 2018 462310026708271 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 21:30:05 2018 462310026708271 : CMPCTBLKHASH - 0000000000000000000ddc944111871b33beb6940fc291ce1f05d649bead9915
Fri Nov  9 21:30:05 2018 462310039211053 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/144_cmpctblock.txt file created
Fri Nov  9 21:30:05 2018 462310039245257 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/144_mempoolFile.txt
Fri Nov  9 21:30:05 2018 462310101460563 : FAILCMPCT - getblocktxn message sent for cmpctblock #144
Fri Nov  9 21:30:05 2018 462310101460563 : REQSENT - cmpctblock #144 is missing 2 tx
Fri Nov  9 21:30:05 2018 462310101460563 : REQSAVED -  /home/node011/.bitcoin/expLogFiles/144_getblocktxn.txt file created
Fri Nov  9 21:30:05 2018 462310537323175 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 21:51:50 2018 463615554865177 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 21:51:50 2018 463615554865177 : CMPCTBLKHASH - 0000000000000000001b3a3f132f25ebf2e10c9cd996c4ef77c6395ad1a73eaa
Fri Nov  9 21:51:50 2018 463615571063765 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/145_cmpctblock.txt file created
Fri Nov  9 21:51:50 2018 463615571098430 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/145_mempoolFile.txt
Fri Nov  9 21:51:51 2018 463615634668885 : SUCCESSCMPCT - no missing transactions for cmpctblock #145
Fri Nov  9 21:51:51 2018 463615638798694 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 21:53:16 2018 463700851690651 : CMPCTRECIVED - compact block received from 98.144.55.24:8333
Fri Nov  9 21:53:16 2018 463700851690651 : CMPCTBLKHASH - 0000000000000000000dd0af101f81f3017ceff658b5f38975a8991f105fe15f
Fri Nov  9 21:53:16 2018 463700854641612 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/146_cmpctblock.txt file created
Fri Nov  9 21:53:16 2018 463700854649236 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/146_mempoolFile.txt
Fri Nov  9 21:53:16 2018 463700897564278 : SUCCESSCMPCT - no missing transactions for cmpctblock #146
Fri Nov  9 21:53:16 2018 463700901845571 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 21:56:08 2018 463872789018526 : CMPCTRECIVED - compact block received from 98.144.55.24:8333
Fri Nov  9 21:56:08 2018 463872789018526 : CMPCTBLKHASH - 00000000000000000025febd490bdeced17a9758a3042e1bd697e73dae309c0d
Fri Nov  9 21:56:08 2018 463872792918400 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/147_cmpctblock.txt file created
Fri Nov  9 21:56:08 2018 463872792924795 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/147_mempoolFile.txt
Fri Nov  9 21:56:08 2018 463872830573703 : SUCCESSCMPCT - no missing transactions for cmpctblock #147
Fri Nov  9 21:56:08 2018 463872833294031 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 22:08:39 2018 464624453439959 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 22:08:39 2018 464624453439959 : CMPCTBLKHASH - 0000000000000000002542c35fc3465c43f2bd646eaa184bd01b803378d85765
Fri Nov  9 22:08:39 2018 464624460912445 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/148_cmpctblock.txt file created
Fri Nov  9 22:08:39 2018 464624460922152 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/148_mempoolFile.txt
Fri Nov  9 22:08:39 2018 464624499718901 : SUCCESSCMPCT - no missing transactions for cmpctblock #148
Fri Nov  9 22:08:39 2018 464624503176166 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:01:47 2018 467812509224821 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:01:47 2018 467812509224821 : CMPCTBLKHASH - 0000000000000000000c85e448b3eb704d752d54cebee819157a40d61fa33767
Fri Nov  9 23:01:47 2018 467812512344384 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/149_cmpctblock.txt file created
Fri Nov  9 23:01:47 2018 467812512351315 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/149_mempoolFile.txt
Fri Nov  9 23:01:47 2018 467812562782941 : SUCCESSCMPCT - no missing transactions for cmpctblock #149
Fri Nov  9 23:01:47 2018 467812567108773 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:08:49 2018 468233636750833 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:08:49 2018 468233636750833 : CMPCTBLKHASH - 00000000000000000003d21ee64235f761fcb71e3dbea2418c8cd4a680e1da9a
Fri Nov  9 23:08:49 2018 468233639489456 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/150_cmpctblock.txt file created
Fri Nov  9 23:08:49 2018 468233639495726 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/150_mempoolFile.txt
Fri Nov  9 23:08:49 2018 468233686348081 : SUCCESSCMPCT - no missing transactions for cmpctblock #150
Fri Nov  9 23:08:49 2018 468233690085925 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:09:52 2018 468297181631638 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:09:52 2018 468297181631638 : CMPCTBLKHASH - 00000000000000000008006d60096b13fea1c627c73ef0f1229e4d40e238fe80
Fri Nov  9 23:09:52 2018 468297185248088 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/151_cmpctblock.txt file created
Fri Nov  9 23:09:52 2018 468297185255445 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/151_mempoolFile.txt
Fri Nov  9 23:09:52 2018 468297227257220 : SUCCESSCMPCT - no missing transactions for cmpctblock #151
Fri Nov  9 23:09:52 2018 468297232502203 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:22:31 2018 469055779948902 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:22:31 2018 469055779948902 : CMPCTBLKHASH - 00000000000000000004b4a6b55672d196440c1089243f42724eb065abd52c9f
Fri Nov  9 23:22:31 2018 469055783168763 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/152_cmpctblock.txt file created
Fri Nov  9 23:22:31 2018 469055783175142 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/152_mempoolFile.txt
Fri Nov  9 23:22:31 2018 469055822109059 : SUCCESSCMPCT - no missing transactions for cmpctblock #152
Fri Nov  9 23:22:31 2018 469055825287060 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:30:35 2018 469540426232122 : CMPCTRECIVED - compact block received from 111.68.6.106:8333
Fri Nov  9 23:30:35 2018 469540426232122 : CMPCTBLKHASH - 00000000000000000009c5bf62d43ca7bef967eecea3b7989b289e2ca3952e95
Fri Nov  9 23:30:35 2018 469540429885316 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/153_cmpctblock.txt file created
Fri Nov  9 23:30:35 2018 469540429892016 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/153_mempoolFile.txt
Fri Nov  9 23:30:35 2018 469540467407834 : SUCCESSCMPCT - no missing transactions for cmpctblock #153
Fri Nov  9 23:30:35 2018 469540469460758 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:43:52 2018 470336649067075 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:43:52 2018 470336649067075 : CMPCTBLKHASH - 000000000000000000031700e4c8fbb1ff8078bb3fe677b2520110a8bda5f269
Fri Nov  9 23:43:52 2018 470336655757055 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/154_cmpctblock.txt file created
Fri Nov  9 23:43:52 2018 470336655767776 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/154_mempoolFile.txt
Fri Nov  9 23:43:52 2018 470336694482037 : SUCCESSCMPCT - no missing transactions for cmpctblock #154
Fri Nov  9 23:43:52 2018 470336697719911 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:47:39 2018 470564403918309 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:47:39 2018 470564403918309 : CMPCTBLKHASH - 000000000000000000045a18be0d7e79fe20364354e2844a120b3e03cb0be151
Fri Nov  9 23:47:39 2018 470564407778984 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/155_cmpctblock.txt file created
Fri Nov  9 23:47:39 2018 470564407785311 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/155_mempoolFile.txt
Fri Nov  9 23:47:39 2018 470564443371085 : SUCCESSCMPCT - no missing transactions for cmpctblock #155
Fri Nov  9 23:47:39 2018 470564444678639 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Fri Nov  9 23:53:24 2018 470909113351557 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Fri Nov  9 23:53:24 2018 470909113351557 : CMPCTBLKHASH - 0000000000000000001b10974dd4f030e9d43381edcb8dc8c6d85e16cdea7d4b
Fri Nov  9 23:53:24 2018 470909116894990 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/156_cmpctblock.txt file created
Fri Nov  9 23:53:24 2018 470909116901622 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/156_mempoolFile.txt
Fri Nov  9 23:53:24 2018 470909153003646 : SUCCESSCMPCT - no missing transactions for cmpctblock #156
Fri Nov  9 23:53:24 2018 470909154310473 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 00:30:10 2018 473115315684005 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 00:30:10 2018 473115315684005 : CMPCTBLKHASH - 0000000000000000001e8865baf03ace6be4006d24ac273604a9e41cacb48936
Sat Nov 10 00:30:10 2018 473115318906965 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/157_cmpctblock.txt file created
Sat Nov 10 00:30:10 2018 473115318914216 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/157_mempoolFile.txt
Sat Nov 10 00:30:10 2018 473115365088245 : SUCCESSCMPCT - no missing transactions for cmpctblock #157
Sat Nov 10 00:30:10 2018 473115369142602 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 00:50:26 2018 474330822365740 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 00:50:26 2018 474330822365740 : CMPCTBLKHASH - 000000000000000000130e671de074b07f025d0fc5598c3142344543dee6aa34
Sat Nov 10 00:50:26 2018 474330825794004 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/158_cmpctblock.txt file created
Sat Nov 10 00:50:26 2018 474330825801199 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/158_mempoolFile.txt
Sat Nov 10 00:50:26 2018 474330871456688 : SUCCESSCMPCT - no missing transactions for cmpctblock #158
Sat Nov 10 00:50:26 2018 474330875619543 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 00:51:40 2018 474404706962529 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 00:51:40 2018 474404706962529 : CMPCTBLKHASH - 00000000000000000000d25217c5a39e1167edb08a39b7356900c48579cceb8c
Sat Nov 10 00:51:40 2018 474404710372562 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/159_cmpctblock.txt file created
Sat Nov 10 00:51:40 2018 474404710380797 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/159_mempoolFile.txt
Sat Nov 10 00:51:40 2018 474404750791918 : SUCCESSCMPCT - no missing transactions for cmpctblock #159
Sat Nov 10 00:51:40 2018 474404754760302 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 00:52:33 2018 474458131046746 : CMPCTRECIVED - compact block received from 98.144.55.24:8333
Sat Nov 10 00:52:33 2018 474458131046746 : CMPCTBLKHASH - 000000000000000000257861c87d8152517e68a5fb791c13dfc3a29b9e6aaeae
Sat Nov 10 00:52:33 2018 474458132313094 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/160_cmpctblock.txt file created
Sat Nov 10 00:52:33 2018 474458132344397 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/160_mempoolFile.txt
Sat Nov 10 00:52:33 2018 474458169427893 : FAILCMPCT - getblocktxn message sent for cmpctblock #160
Sat Nov 10 00:52:33 2018 474458169427893 : REQSENT - cmpctblock #160 is missing 1 tx
Sat Nov 10 00:52:33 2018 474458169427893 : REQSAVED -  /home/node011/.bitcoin/expLogFiles/160_getblocktxn.txt file created
Sat Nov 10 00:52:33 2018 474458232123710 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 01:04:22 2018 475166709219035 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 01:04:22 2018 475166709219035 : CMPCTBLKHASH - 0000000000000000002270e72df2ac960698d72c951db022ceb75abf3f3007f0
Sat Nov 10 01:04:22 2018 475166712674064 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/161_cmpctblock.txt file created
Sat Nov 10 01:04:22 2018 475166712680882 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/161_mempoolFile.txt
Sat Nov 10 01:04:22 2018 475166751373486 : SUCCESSCMPCT - no missing transactions for cmpctblock #161
Sat Nov 10 01:04:22 2018 475166754566625 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 01:18:37 2018 476021711038171 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 01:18:37 2018 476021711038171 : CMPCTBLKHASH - 0000000000000000000b084c487fce1b4a5ad5ac98a09f4a9519c3d20940d71b
Sat Nov 10 01:18:37 2018 476021714041850 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/162_cmpctblock.txt file created
Sat Nov 10 01:18:37 2018 476021714048598 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/162_mempoolFile.txt
Sat Nov 10 01:18:37 2018 476021753349560 : SUCCESSCMPCT - no missing transactions for cmpctblock #162
Sat Nov 10 01:18:37 2018 476021757093353 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 01:38:42 2018 477227081492109 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 01:38:42 2018 477227081492109 : CMPCTBLKHASH - 0000000000000000000b5f5eb3274979610d26812752a8b60a37806329c412f3
Sat Nov 10 01:38:42 2018 477227084824522 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/163_cmpctblock.txt file created
Sat Nov 10 01:38:42 2018 477227084831433 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/163_mempoolFile.txt
Sat Nov 10 01:38:42 2018 477227126226227 : SUCCESSCMPCT - no missing transactions for cmpctblock #163
Sat Nov 10 01:38:42 2018 477227129059005 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 01:42:15 2018 477439685306883 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 01:42:15 2018 477439685306883 : CMPCTBLKHASH - 00000000000000000007f7bbd8001147dfe38437f543f2047eaf142a632fe185
Sat Nov 10 01:42:15 2018 477439688989834 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/164_cmpctblock.txt file created
Sat Nov 10 01:42:15 2018 477439688996365 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/164_mempoolFile.txt
Sat Nov 10 01:42:15 2018 477439740206264 : SUCCESSCMPCT - no missing transactions for cmpctblock #164
Sat Nov 10 01:42:15 2018 477439743496346 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 01:49:50 2018 477895126974772 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 01:49:50 2018 477895126974772 : CMPCTBLKHASH - 000000000000000000215cf25d19f608341ebcedefa85eaf1e4b4632de7b48b2
Sat Nov 10 01:49:50 2018 477895130899716 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/165_cmpctblock.txt file created
Sat Nov 10 01:49:50 2018 477895130906555 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/165_mempoolFile.txt
Sat Nov 10 01:49:50 2018 477895168464872 : SUCCESSCMPCT - no missing transactions for cmpctblock #165
Sat Nov 10 01:49:50 2018 477895170768309 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 02:10:01 2018 479106389230795 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
Sat Nov 10 02:10:01 2018 479106389230795 : CMPCTBLKHASH - 0000000000000000000ee88a3bee723413e453b26b6a5cf9adad46d3e36f40a7
Sat Nov 10 02:10:01 2018 479106392231967 : CMPCTSAVED - /home/node011/.bitcoin/expLogFiles/166_cmpctblock.txt file created
Sat Nov 10 02:10:01 2018 479106392238595 : DMPMEMPOOL --- Dumping mempool to file: /home/node011/.bitcoin/expLogFiles/166_mempoolFile.txt
Sat Nov 10 02:10:01 2018 479106433212360 : SUCCESSCMPCT - no missing transactions for cmpctblock #166
Sat Nov 10 02:10:01 2018 479106437096059 : TXNFILLSUCCESS - blocktxn message recived and successfully filled missing TXN
Sat Nov 10 02:12:49 2018 479274060880334 : CMPCTRECIVED - compact block received from 18.196.9.196:8333
